Symbol,Price,Max Profit,Max Profit%,Max Loss,BE,Probability,Exp Date,Leg1 Strike,Leg1 Bid,Leg2 Strike,Leg2 Ask,Exp Type,ExpectedValue,KellyCriterion
TSLA,161.79,1.9,+61.29%,3.1,160.6,0.6609999999999999,2023-05-05,162.5,3.5,157.5,1.6,weekly,0.2049999999999996,0.10789473684210497
AMD,88.71,1.74,+76.99%,2.26,87.26,0.602,2023-05-05,89.0,3.5,85.0,1.76,weekly,0.148,0.08505747126436783
AMD,88.71,2.06,+70.07%,2.94,86.94,0.617,2023-05-05,89.0,3.5,84.0,1.44,weekly,0.145,0.0703883495145631
TSLA,161.79,1.08,+76.06%,1.42,161.42,0.623,2023-05-05,162.5,3.5,160.0,2.42,weekly,0.1375,0.12731481481481485
AMD,88.71,1.37,+84.05%,1.63,87.63,0.585,2023-05-05,89.0,3.5,86.0,2.13,weekly,0.125,0.09124087591240874
AMD,88.71,2.34,+63.93%,3.66,86.66,0.63,2023-05-05,89.0,3.5,83.0,1.16,weekly,0.1199999999999998,0.05128205128205126
AMD,88.71,1.54,+62.60%,2.46,86.46,0.639,2023-05-05,88.0,2.98,84.0,1.44,weekly,0.096,0.062337662337662476
AMD,88.71,1.22,+68.54%,1.78,86.78,0.625,2023-05-05,88.0,2.98,85.0,1.76,weekly,0.0949999999999999,0.07786885245901642
AMD,88.71,0.95,+90.48%,1.05,88.05,0.565,2023-05-05,89.0,3.5,87.0,2.55,weekly,0.0799999999999998,0.0842105263157893
AMD,88.71,2.58,+58.37%,4.42,86.42,0.6409999999999999,2023-05-05,89.0,3.5,82.0,0.92,weekly,0.0669999999999995,0.025968992248061828
AMD,88.71,0.85,+73.91%,1.15,87.15,0.607,2023-05-05,88.0,2.98,86.0,2.13,weekly,0.064,0.07529411764705884
TSLA,161.79,0.36,+13.64%,2.64,147.64,0.9,2023-05-12,148.0,1.24,145.0,0.88,weekly,0.06,0.16666666666666682
AMD,88.71,0.67,+50.38%,1.33,85.33,0.691,2023-05-05,86.0,2.11,84.0,1.44,weekly,0.0519999999999998,0.07761194029850732
NVDA,282.91,1.88,+60.26%,3.12,280.62,0.634,2023-05-05,282.5,4.6,277.5,2.72,weekly,0.0499999999999998,0.026595744680851064
AMD,88.71,0.5,+100.00%,0.5,88.5,0.5429999999999999,2023-05-05,89.0,3.5,88.0,3.0,weekly,0.0429999999999999,0.08599999999999985
NVDA,282.91,0.69,+38.12%,1.81,276.81,0.741,2023-05-05,277.5,2.69,275.0,2.0,weekly,0.0424999999999998,0.061594202898550644
TSLA,161.79,1.1,+78.57%,1.4,161.4,0.5760000000000001,2023-05-12,162.5,5.5,160.0,4.4,weekly,0.0400000000000002,0.036363636363636584
NVDA,282.91,1.55,+44.93%,3.45,278.45,0.6970000000000001,2023-05-05,280.0,3.55,275.0,2.0,weekly,0.0350000000000003,0.022580645161290522
AMD,88.71,0.35,+53.85%,0.65,85.65,0.6759999999999999,2023-05-05,86.0,2.11,85.0,1.76,weekly,0.0259999999999999,0.07428571428571405
TSLA,161.79,0.47,+23.15%,2.03,152.03,0.8220000000000001,2023-05-12,152.5,2.04,150.0,1.57,weekly,0.0250000000000001,0.05319148936170254
NVDA,282.91,1.25,+33.33%,3.75,276.25,0.755,2023-05-05,277.5,2.69,272.5,1.44,weekly,0.025,0.019999999999999962
NFLX,316.45,0.1,+4.17%,2.4,297.4,0.97,2023-05-05,297.5,0.36,295.0,0.26,weekly,0.0249999999999999,0.24999999999999942
NVDA,282.91,0.53,+26.90%,1.97,274.47,0.7979999999999999,2023-05-05,275.0,1.97,272.5,1.44,weekly,0.0249999999999998,0.04716981132075444
NFLX,316.45,0.21,+9.17%,2.29,302.29,0.926,2023-05-05,302.5,0.76,300.0,0.55,weekly,0.0249999999999998,0.11904761904761949
NVDA,282.91,0.4,+19.05%,2.1,272.1,0.848,2023-05-05,272.5,1.41,270.0,1.01,weekly,0.0199999999999999,0.04999999999999982
NVDA,282.91,0.83,+49.70%,1.67,279.17,0.6759999999999999,2023-05-05,280.0,3.55,277.5,2.72,weekly,0.0199999999999997,0.02409638554216842
NVDA,282.91,1.0,+66.67%,1.5,281.5,0.607,2023-05-05,282.5,4.6,280.0,3.6,weekly,0.0174999999999999,0.017499999999999905
AMD,88.71,0.43,+75.44%,0.57,87.57,0.5870000000000001,2023-05-05,88.0,2.98,87.0,2.55,weekly,0.0170000000000001,0.039534883720930426
NVDA,282.91,2.6,+53.06%,4.9,279.9,0.655,2023-05-05,282.5,4.6,275.0,2.0,weekly,0.0125000000000001,0.004807692307692469
META,240.0,1.0,+66.67%,1.5,239.0,0.605,2023-05-05,240.0,3.5,237.5,2.5,weekly,0.0124999999999999,0.012499999999999956
NET,43.3,0.46,+29.87%,1.54,41.54,0.774,2023-05-05,42.0,0.73,40.0,0.27,weekly,0.008,0.017391304347826188
TSLA,161.79,0.76,+10.50%,7.24,147.24,0.906,2023-05-12,148.0,1.24,140.0,0.48,weekly,0.0079999999999993,0.010526315789474001
META,240.0,1.81,+56.74%,3.19,238.19,0.639,2023-05-05,240.0,3.5,235.0,1.69,weekly,0.0050000000000001,0.002762430939226631
JPM,139.45,0.01,+1.01%,0.99,129.99,0.995,2023-05-05,130.0,0.1,129.0,0.09,weekly,0.0049999999999999,0.49999999999999956
AMD,88.71,0.35,+53.85%,0.65,85.65,0.652,2023-05-12,86.0,2.64,85.0,2.29,weekly,0.002,0.005714285714285735
MARA,9.16,0.2,+66.67%,0.3,8.8,0.602,2023-05-12,9.0,0.73,8.5,0.53,weekly,0.001,0.005000000000000031
WMT,150.38,0.36,+56.25%,0.64,149.64,0.64,2023-05-05,150.0,0.94,149.0,0.58,weekly,0.0,0.0
TSLA,161.79,0.73,+41.24%,1.77,156.77,0.708,2023-05-12,157.5,3.4,155.0,2.67,weekly,-1.1102230246251563e-16,-1.3459553106757037e-16
NVDA,282.91,0.96,+23.76%,4.04,274.04,0.8079999999999999,2023-05-05,275.0,1.97,270.0,1.01,weekly,-3.3306690738754696e-16,-3.5041414214731503e-16
CVNA,6.88,0.17,+51.52%,0.33,6.33,0.65,2023-05-05,6.5,0.42,6.0,0.25,weekly,-0.0049999999999999,-0.029411764705882328
PFE,39.05,0.14,+38.89%,0.36,38.36,0.706,2023-05-12,38.5,0.41,38.0,0.27,weekly,-0.007,-0.049999999999999954
AMD,88.71,2.78,+53.26%,5.22,86.22,0.6509999999999999,2023-05-05,89.0,3.5,81.0,0.72,weekly,-0.0120000000000006,-0.004316546762590215
TSM,83.0,0.37,+58.73%,0.63,82.63,0.613,2023-05-05,83.0,1.0,82.0,0.63,weekly,-0.017,-0.04594594594594597
NVDA,282.91,0.71,+16.55%,4.29,271.79,0.8540000000000001,2023-05-05,272.5,1.41,267.5,0.7,weekly,-0.0199999999999995,-0.028169014084506422
MRVL,39.42,0.2,+66.67%,0.3,39.3,0.557,2023-05-05,39.5,0.82,39.0,0.62,weekly,-0.0214999999999999,-0.1074999999999998
SCHW,49.19,0.06,+3.09%,1.94,44.94,0.956,2023-05-05,45.0,0.21,43.0,0.15,weekly,-0.028,-0.4666666666666679
UBER,35.21,0.02,+4.17%,0.48,32.98,0.887,2023-05-05,33.0,0.09,32.5,0.07,weekly,-0.0364999999999999,-1.8249999999999993
MRVL,39.42,0.37,+58.73%,0.63,39.13,0.589,2023-05-05,39.5,0.82,38.5,0.45,weekly,-0.041,-0.11081081081081089
LCID,7.16,0.16,+47.06%,0.34,6.84,0.591,2023-05-12,7.0,0.43,6.5,0.27,weekly,-0.0445,-0.27812500000000007
NVDA,282.91,2.11,+39.15%,5.39,277.89,0.7120000000000001,2023-05-05,280.0,3.55,272.5,1.44,weekly,-0.0499999999999993,-0.02369668246445468
UPST,12.17,0.16,+47.06%,0.34,11.84,0.575,2023-05-05,12.0,0.42,11.5,0.26,weekly,-0.0525,-0.3281250000000001
SNOW,144.38,0.33,+49.25%,0.67,142.67,0.613,2023-05-05,143.0,2.74,142.0,2.41,weekly,-0.057,-0.17272727272727284
NVDA,282.91,1.68,+28.87%,5.82,275.82,0.7659999999999999,2023-05-05,277.5,2.69,270.0,1.01,weekly,-0.0750000000000008,-0.044642857142857664
NCLH,14.1,0.13,+35.14%,0.37,13.87,0.5870000000000001,2023-05-05,14.0,0.25,13.5,0.12,weekly,-0.0764999999999999,-0.5884615384615381
NVDA,282.91,1.0,+66.67%,1.5,281.5,0.569,2023-05-12,282.5,7.35,280.0,6.35,weekly,-0.0775000000000001,-0.07750000000000012
META,240.0,1.0,+66.67%,1.5,239.0,0.5670000000000001,2023-05-12,240.0,5.45,237.5,4.45,weekly,-0.0824999999999999,-0.0824999999999999
NVDA,282.91,0.55,+28.21%,1.95,271.95,0.746,2023-05-12,272.5,3.7,270.0,3.15,weekly,-0.0849999999999999,-0.15454545454545437
NVDA,282.91,0.65,+35.14%,1.85,274.35,0.705,2023-05-12,275.0,4.45,272.5,3.8,weekly,-0.0875,-0.13461538461538472
ABNB,119.04,0.2,+25.00%,0.8,115.8,0.71,2023-05-05,116.0,0.96,115.0,0.76,weekly,-0.09,-0.4500000000000002
JPM,139.45,0.21,+26.58%,0.79,137.79,0.695,2023-05-05,138.0,0.93,137.0,0.72,weekly,-0.095,-0.45238095238095277
NVDA,282.91,0.75,+42.86%,1.75,276.75,0.6609999999999999,2023-05-12,277.5,5.3,275.0,4.55,weekly,-0.0975000000000002,-0.13000000000000028
NVDA,282.91,1.12,+28.87%,3.88,271.38,0.7559999999999999,2023-05-12,272.5,3.7,267.5,2.58,weekly,-0.1000000000000004,-0.08928571428571463
JPM,139.45,0.29,+40.85%,0.71,138.71,0.607,2023-05-05,139.0,1.27,138.0,0.98,weekly,-0.103,-0.3551724137931035
ABNB,119.04,0.08,+8.70%,0.92,113.92,0.816,2023-05-05,114.0,0.5,113.0,0.42,weekly,-0.104,-1.3000000000000007
NVDA,282.91,1.95,+63.93%,3.05,280.55,0.588,2023-05-12,282.5,7.35,277.5,5.4,weekly,-0.1100000000000001,-0.05641025641025649
NVDA,282.91,0.85,+51.52%,1.65,279.15,0.615,2023-05-12,280.0,6.25,277.5,5.4,weekly,-0.1125,-0.1323529411764706
ABNB,119.04,0.12,+13.64%,0.88,114.88,0.765,2023-05-05,115.0,0.69,114.0,0.57,weekly,-0.1149999999999999,-0.9583333333333334
NVDA,282.91,1.27,+20.39%,6.23,273.73,0.815,2023-05-05,275.0,1.97,267.5,0.7,weekly,-0.1175000000000003,-0.09251968503937048
NVDA,282.91,3.16,+46.20%,6.84,279.34,0.672,2023-05-05,282.5,4.6,272.5,1.44,weekly,-0.1199999999999996,-0.037974683544303674
NVDA,282.91,1.3,+35.14%,3.7,273.7,0.716,2023-05-12,275.0,4.45,270.0,3.15,weekly,-0.1200000000000002,-0.09230769230769231
NVDA,282.91,1.5,+42.86%,3.5,276.0,0.675,2023-05-12,277.5,5.3,272.5,3.8,weekly,-0.1249999999999995,-0.08333333333333318
AAPL,168.35,0.91,+57.23%,1.59,166.59,0.583,2023-05-12,167.5,3.6,165.0,2.69,weekly,-0.1325000000000001,-0.14560439560439578
BUD,63.85,0.25,+33.33%,0.75,62.75,0.613,2023-05-05,63.0,1.45,62.0,1.2,weekly,-0.137,-0.5480000000000002
NVDA,282.91,1.7,+51.52%,3.3,278.3,0.631,2023-05-12,280.0,6.25,275.0,4.55,weekly,-0.145,-0.08529411764705884
SCHW,49.19,0.12,+4.17%,2.88,45.88,0.91,2023-05-05,46.0,0.27,43.0,0.15,weekly,-0.1499999999999998,-1.2499999999999993
MSFT,305.74,0.72,+40.45%,1.78,301.78,0.649,2023-05-12,302.5,3.35,300.0,2.63,weekly,-0.1575,-0.21874999999999992
ABNB,119.04,0.39,+24.22%,1.61,115.61,0.722,2023-05-05,116.0,0.96,114.0,0.57,weekly,-0.1660000000000001,-0.42564102564102585
ABNB,119.04,0.19,+10.50%,1.81,113.81,0.821,2023-05-05,114.0,0.5,112.0,0.31,weekly,-0.1680000000000001,-0.8842105263157901
NVDA,282.91,2.8,+59.57%,4.7,279.7,0.604,2023-05-12,282.5,7.35,275.0,4.55,weekly,-0.1700000000000003,-0.060714285714285804
ABNB,119.04,0.27,+15.61%,1.73,114.73,0.773,2023-05-05,115.0,0.69,113.0,0.42,weekly,-0.1839999999999999,-0.6814814814814812
JPM,139.45,0.55,+37.93%,1.45,138.45,0.633,2023-05-05,139.0,1.27,137.0,0.72,weekly,-0.184,-0.33454545454545437
NVDA,282.91,1.87,+33.21%,5.63,273.13,0.726,2023-05-12,275.0,4.45,267.5,2.58,weekly,-0.185,-0.09893048128342248
NVDA,282.91,2.15,+40.19%,5.35,275.35,0.687,2023-05-12,277.5,5.3,270.0,3.15,weekly,-0.1974999999999995,-0.09186046511627893
NVDA,282.91,2.45,+48.51%,5.05,277.55,0.6459999999999999,2023-05-12,280.0,6.25,272.5,3.8,weekly,-0.2050000000000005,-0.08367346938775529
NVDA,282.91,2.54,+34.05%,7.46,277.46,0.7240000000000001,2023-05-05,280.0,3.55,270.0,1.01,weekly,-0.2199999999999993,-0.08661417322834611
NVDA,282.91,3.55,+55.04%,6.45,278.95,0.619,2023-05-12,282.5,7.35,272.5,3.8,weekly,-0.2600000000000002,-0.07323943661971836
ABNB,119.04,0.54,+21.95%,2.46,115.46,0.731,2023-05-05,116.0,0.96,113.0,0.42,weekly,-0.2669999999999999,-0.49444444444444446
NVDA,282.91,1.99,+24.84%,8.01,275.51,0.774,2023-05-05,277.5,2.69,267.5,0.7,weekly,-0.2699999999999998,-0.1356783919597989
ABNB,119.04,0.38,+14.50%,2.62,114.62,0.779,2023-05-05,115.0,0.69,112.0,0.31,weekly,-0.283,-0.744736842105263
AAPL,168.35,1.65,+49.25%,3.35,165.85,0.611,2023-05-12,167.5,3.6,162.5,1.95,weekly,-0.2950000000000001,-0.17878787878787883
NVDA,282.91,2.72,+37.36%,7.28,274.78,0.6970000000000001,2023-05-12,277.5,5.3,267.5,2.58,weekly,-0.3099999999999994,-0.11397058823529387
NVDA,282.91,2.34,+30.55%,7.66,272.66,0.7340000000000001,2023-05-12,275.0,4.45,265.0,2.11,weekly,-0.3199999999999989,-0.13675213675213646
NVDA,282.91,3.1,+44.93%,6.9,276.9,0.6579999999999999,2023-05-12,280.0,6.25,270.0,3.15,weekly,-0.3200000000000012,-0.10322580645161321
MRNA,131.9,1.44,+40.45%,3.56,128.56,0.6459999999999999,2023-05-05,130.0,2.69,125.0,1.25,weekly,-0.3300000000000004,-0.22916666666666696
NVDA,282.91,3.59,+40.29%,8.91,278.91,0.684,2023-05-05,282.5,4.6,270.0,1.01,weekly,-0.3599999999999994,-0.10027855153203324
ABNB,119.04,0.65,+19.40%,3.35,115.35,0.737,2023-05-05,116.0,0.96,112.0,0.31,weekly,-0.4020000000000001,-0.6184615384615386
SCHW,49.19,0.23,+6.10%,3.77,46.77,0.841,2023-05-05,47.0,0.38,43.0,0.15,weekly,-0.4060000000000001,-1.7652173913043483
NVDA,282.91,4.2,+50.60%,8.3,278.3,0.631,2023-05-12,282.5,7.35,270.0,3.15,weekly,-0.4125000000000001,-0.09821428571428574
NVDA,282.91,3.67,+41.56%,8.83,276.33,0.669,2023-05-12,280.0,6.25,267.5,2.58,weekly,-0.4674999999999993,-0.12738419618528604
NVDA,282.91,3.19,+34.26%,9.31,274.31,0.706,2023-05-12,277.5,5.3,265.0,2.11,weekly,-0.4850000000000007,-0.15203761755485914
NVDA,282.91,2.85,+29.53%,9.65,277.15,0.732,2023-05-05,280.0,3.55,267.5,0.7,weekly,-0.5000000000000004,-0.17543859649122814
NVDA,282.91,2.21,+21.48%,10.29,275.29,0.779,2023-05-05,277.5,2.69,265.0,0.48,weekly,-0.5524999999999998,-0.24999999999999978
SCHW,49.19,0.31,+7.40%,4.19,47.19,0.8,2023-05-05,47.5,0.46,43.0,0.15,weekly,-0.5899999999999999,-1.9032258064516123
NVDA,282.91,4.77,+46.63%,10.23,277.73,0.642,2023-05-12,282.5,7.35,267.5,2.58,weekly,-0.6000000000000001,-0.1257861635220126
NVDA,282.91,4.14,+38.12%,10.86,275.86,0.677,2023-05-12,280.0,6.25,265.0,2.11,weekly,-0.7049999999999996,-0.17028985507246372
